"Industry","Short.name","Ticker","abs.change","percent.change","norm.per.change","Market.Cap.Nov5","Market.Cap.Nov7","P.E.Nov5","P.E.Nov7","Total.Return.Nov5","Total.Return.Nov7","Revenue.T12M.Nov5","Revenue.T12M.Nov7","EPS.T12M.Nov5","EPS.T12M.Nov7","percent.change.by.industry","sd"
"Consumer S","COLGATE-PALMOLIV","CL US Equity",-1.095436,-5.16602221627803,0.202467837467022,51897389056,49596407808,21.204632,20.109196,5.670446,16.426486,17085000448,16971000320,5.2,5.15,-5.36849005374505,6.08241645441448
"Consumer S","CONAGRA FOODS","CAG US Equity",-1.845462,-10.8819194556275,-5.51342940188245,13659709440,11394581504,16.958975,15.113513,12.969354,9.910269,13834099968,13502499840,1.58,1.47,-5.36849005374505,6.08241645441448
"Consumer S","KROGER CO","KR US Equity",-0.880243,-7.13284035243359,-1.76435029868854,14459119616,12999829504,12.340708,11.460465,7.186775,3.269464,94003800064,92790800384,1.37,1.09,-5.36849005374505,6.08241645441448
"Consumer S","DEAN FOODS CO","DF US Equity",0.181600000000001,1.30425449107754,6.67274454482259,3378651648,2972221696,13.923663,14.105263,10.478495,43.57143,12778884096,13046429184,0.66,-7.93,-5.36849005374505,6.08241645441448
"Consumer S","PROCTER & GAMBLE","PG US Equity",-0.626758000000002,-3.26918032432881,2.09930972941624,207386935296,186091716608,19.171717,18.544959,12.73432,5.444134,83320002560,83280001024,4.6,3.73,-5.36849005374505,6.08241645441448
"Consumer S","MONDELEZ INTER-A","MDLZ US Equity",-0.804081,-6.98085935271901,-1.61236929897396,50149425152,46584532992,11.518367,10.714286,10.870195,9.844228,53975999488,53975999488,1.88,1.88,-5.36849005374505,6.08241645441448
"Consumer S","HORMEL FOODS CRP","HRL US Equity",-2.515233,-13.2081686031689,-7.83967854942385,9337147392,7820677120,19.043011,16.527778,14.048811,3.693123,8230669952,8164384000,1.9,1.84,-5.36849005374505,6.08241645441448
"Consumer S","SAFEWAY INC","SWY US Equity",-1.477613,-15.4125689144697,-10.0440788607246,4617092096,3905479680,9.587065,8.109452,6.522943,-20.366172,44036599808,44036599808,2.11,2.11,-5.36849005374505,6.08241645441448
"Consumer S","MCCORMICK-N/V","MKC US Equity",-0.0378739999999986,-0.181661346107019,5.18682870763803,8400459776,8167903232,20.848684,20.81081,-0.236105,24.097906,4014199936,3979100032,3.08,2.95,-5.36849005374505,6.08241645441448
"Consumer S","JM SMUCKER CO","SJM US Equity",-0.735710000000001,-4.0394812886764,1.32900876506865,9738963968,9258706944,18.212982,17.477272,4.116423,10.303083,5821442944,5706601984,4.32,4.08,-5.36849005374505,6.08241645441448
"Consumer S","COCA-COLA CO/THE","KO US Equity",-0.421593999999999,-2.18433749696644,3.18415255677861,168372961280,164695146496,19.300772,18.879178,3.558623,7.16599,47601999872,47601999872,1.95,1.95,-5.36849005374505,6.08241645441448
"Consumer S","MEAD JOHNSON","MJN US Equity",-1.367612,-5.63080731094379,-0.262317257198737,15236889600,13497371648,24.288027,22.920415,13.901963,-2.53928,3901300032,3831499968,2.96,2.72,-5.36849005374505,6.08241645441448
"Consumer S","WALGREEN CO","WAG US Equity",-3.7578,-22.0005153242213,-16.6320252704762,38097170432,31569209344,17.080509,13.322709,8.916517,4.18399,70792001536,71633002496,2.26,2.45,-5.36849005374505,6.08241645441448
"Consumer S","HJ HEINZ CO","HNZ US Equity",-0.476332999999997,-2.76327925327129,2.60521080047376,19512066048,18464653312,17.237961,16.761628,5.495836,9.68182,11586099968,11590722048,3.15,2.99,-5.36849005374505,6.08241645441448
"Consumer S","BROWN-FORMAN -B","BF/B US Equity",0.320255,1.27077541525038,6.63926546899543,14047953920,13500996608,25.201542,25.521797,3.462455,21.435902,2.747e+09,2751400000,2.62,2.543333,-5.36849005374505,6.08241645441448
"Energy","EXXON MOBIL CORP","XOM US Equity",-0.193083999999999,-1.69195106097013,8.99980330146,410523205632,402042847232,11.411914,11.21883,4.032349,6.693728,426252001280,426250002432,9.7,9.47,-10.6917543624301,13.9769395802067
"Energy","MARATHON OIL","MRO US Equity",-1.579926,-12.4232709142194,-1.73151655178927,24166533120,21134751744,12.717472,11.137546,11.578602,4.215453,15204999936,15204999936,2.57,2.57,-10.6917543624301,13.9769395802067
"Energy","QEP RESOURCES IN","QEP US Equity",-0.817647000000001,-4.66599507439398,6.02575928803615,5306098688,5058515968,17.523529,16.705882,-1.585727,-2.863169,2800099968,2800099968,0.84,0.84,-10.6917543624301,13.9769395802067
"Energy","CONSOL ENERGY","CNX US Equity",-4.542893,-15.7548618921872,-5.06310752975707,7159141888,7580535808,28.834864,24.291971,-2.087222,-7.982857,5020603008,5206806016,1.71,1.91,-10.6917543624301,13.9769395802067
"Energy","KINDER MORGAN IN","KMI US Equity",2.157313,6.32980611538974,17.0215604778199,42467794944,37766770688,34.081818,36.239131,7.166387,7.716833,9973000192,8911300096,0.41,0.29,-10.6917543624301,13.9769395802067
"Energy","NABORS INDS LTD","NBR US Equity",-1.673267,-20.0593436450439,-9.36758928261377,4892967936,3911470336,8.341584,6.668317,16.609001,-22.318338,7128595968,7128595968,0.1,0.1,-10.6917543624301,13.9769395802067
"Energy","EOG RESOURCES","EOG US Equity",-1.583795,-6.68740763247669,4.00434672995344,34835296256,32505720832,23.683243,22.099448,6.610449,22.612096,11312068864,11312068864,4.48,4.48,-10.6917543624301,13.9769395802067
"Energy","VALERO ENERGY","VLO US Equity",-0.254311,-3.175343816301,7.51641054612913,24826271744,16268541952,8.008928,7.754617,31.44783,42.307142,138526994432,138745995264,3.77,2.02,-10.6917543624301,13.9769395802067
"Energy","DEVON ENERGY CO","DVN US Equity",-0.644444999999999,-4.49845235146039,6.19330201096974,23498098688,22413344768,14.325927,13.681482,11.491159,-9.770177,9631000064,9631000064,1.6,1.6,-10.6917543624301,13.9769395802067
"Energy","OCCIDENTAL PETE","OXY US Equity",-1.727978,-13.9728144436752,-3.28106008124507,71036919808,62748741632,12.366714,10.638736,14.44981,-15.829361,24172000256,24035000320,5.67,7.26,-10.6917543624301,13.9769395802067
"Energy","CHESAPEAKE ENERG","CHK US Equity",-4.472044,-18.477702669006,-7.78594830657587,13512443904,11684519936,24.202381,19.730337,22.956949,-19.85526,11413999872,11413999872,-1.18,-1.18,-10.6917543624301,13.9769395802067
"Energy","DIAMOND OFFSHORE","DO US Equity",-1.688493,-11.1548100486857,-0.46305568625557,10606622720,9423474688,15.136905,13.448412,12.257213,29.235482,2984328000,2984328000,5.42,5.42,-10.6917543624301,13.9769395802067
"Energy","HESS CORP","HES US Equity",-2.215884,-19.5891820328093,-8.89742767037917,23296923648,18141140992,11.311774,9.09589,28.795319,-5.945478,37691000832,37913000960,6.54,4.48,-10.6917543624301,13.9769395802067
"Energy","ANADARKO PETROLE","APC US Equity",-2.652707,-13.2668032769873,-2.57504891455717,40570454016,35188051968,19.995073,17.342366,9.245058,-7.405168,13961999872,13961999872,3.64,3.64,-10.6917543624301,13.9769395802067
"Energy","HELMERICH & PAYN","HP US Equity",-2.662642,-21.6367918797896,-10.9450375173595,6843784192,4973898240,12.306085,9.643443,15.568658,-19.027208,3263786048,3023106048,5.58,5.07,-10.6917543624301,13.9769395802067
"Energy","APACHE CORP","APA US Equity",-0.534702000000001,-6.40815542888701,4.28359893354312,33399961600,31259639808,8.344086,7.809384,8.966173,-11.159538,16848999936,16848999936,6.35,6.35,-10.6917543624301,13.9769395802067
"Energy","CABOT OIL & GAS","COG US Equity",-16.29032,-9.49604970343468,1.19570465899545,11180688384,10118965248,171.548386,155.258066,6.95724,27.084053,1101724976,1101724976,0.495,0.495,-10.6917543624301,13.9769395802067
"Energy","SCHLUMBERGER LTD","SLB US Equity",-2.402996,-12.6330660197348,-1.94131165730467,105861988352,93102489600,19.021479,16.618483,15.009498,3.858941,42840999936,42641000448,4.13,4.16,-10.6917543624301,13.9769395802067
"Energy","DENBURY RESOURCE","DNR US Equity",-2.582781,-20.6349174645166,-9.94316310208647,7314232832,5867952640,12.516556,9.933775,16.666658,-0.662254,2464816000,2464816000,1.2,1.2,-10.6917543624301,13.9769395802067
"Energy","PEABODY ENERGY","BTU US Equity",-24.621297,-73.6576510502124,-62.9658966877823,6728435712,7042446848,33.426666,8.805369,-5.787302,-19.762612,8112499968,8349200000,-2.24,2.36,-10.6917543624301,13.9769395802067
"Energy","WPX ENERGY","WPX US Equity",0,0,10.6917543624301,3003783680,3021710592,NA,NA,1.344085,-16.510732,3.354e+09,3.354e+09,-2.31,-2.31,-10.6917543624301,13.9769395802067
"Energy","CHEVRON CORP","CVX US Equity",-0.439003,-4.56713861150155,6.12461575092858,228011589632,210416549888,9.612211,9.173208,7.73072,3.559593,222579998720,224770998272,13.42,12.3,-10.6917543624301,13.9769395802067
"Energy","FMC TECHNOLOGIES","FTI US Equity",-4.16185,-15.0501683730467,-4.35841401061657,11372992512,9661337600,27.653179,23.491329,11.697404,-22.190313,5811000064,5811000064,1.7,1.7,-10.6917543624301,13.9769395802067
"Energy","MURPHY OIL CORP","MUR US Equity",2.42153,25.0987769485904,35.7905313110205,11718586368,11469834240,9.648,12.06953,1.259446,7.604399,28690675200,28118955008,5.01,3.6,-10.6917543624301,13.9769395802067
"Energy","ROWAN COMPANIE-A","RDC US Equity",-1.688234,-8.17430311741073,2.5174512450194,4360453632,4004075776,20.652941,18.964707,12.280141,6.297401,1313504992,1313494976,1.38,1.38,-10.6917543624301,13.9769395802067
"Energy","TESORO CORP","TSO US Equity",-2.517698,-23.0504260628867,-12.3586717004566,6933281792,5335130624,10.922566,8.404868,12.077185,63.125256,32528999424,32528999424,4.24,4.24,-10.6917543624301,13.9769395802067
"Energy","RANGE RESOURCES","RRC US Equity",-3.79999400000003,-2.24287694799779,8.44887741443234,11021375488,10774179840,169.424988,165.624994,7.862478,7.165415,1323386016,1323386016,-0.28,-0.28,-10.6917543624301,13.9769395802067
"Energy","CAMERON INTERNAT","CAM US Equity",-3.337468,-15.9582567210128,-5.26650235858267,16149907456,12792126464,20.913738,17.57627,15.940489,5.407603,8502099840,8106999936,3.04,2.57,-10.6917543624301,13.9769395802067
"Energy","FIRST SOLAR INC","FSLR US Equity",0,0,10.6917543624301,2465497856,2060226816,NA,NA,-8.185299,-29.877996,2953885984,2953885984,-7.65,-7.65,-10.6917543624301,13.9769395802067
"Energy","PHILLIPS 66","PSX US Equity",0,0,10.6917543624301,39269355520,30952388608,NA,NA,18.173262,NA,179459997696,NA,NA,NA,-10.6917543624301,13.9769395802067
"Energy","BAKER HUGHES INC","BHI US Equity",-3.22916,-22.8041951142967,-12.1124407518666,19797299200,18166208512,14.160377,10.931217,10.608562,-13.919081,21130000384,2.1296e+10,2.98,3.21,-10.6917543624301,13.9769395802067
"Energy","NEWFIELD EXPLORA","NFX US Equity",-1.364865,-13.6717443104893,-2.97998994805917,3988758528,3443425792,9.983108,8.618243,10.343534,-32.388019,2.726e+09,2.726e+09,2.13,2.13,-10.6917543624301,13.9769395802067
"Energy","PIONEER NATURAL","PXD US Equity",-3.729869,-11.9746468880074,-1.28289252557727,14778039296,13008420864,31.14805,27.418181,12.505866,18.061748,3107962944,3107962944,0.38,0.38,-10.6917543624301,13.9769395802067
"Energy","CONOCOPHILLIPS","COP US Equity",-1.159954,-12.009723706385,-1.31796934395487,71401283584,68912799744,9.658457,8.498503,1.431278,6.906595,96888002560,137769000960,6.74,8.16,-10.6917543624301,13.9769395802067
"Energy","NOBLE ENERGY INC","NBL US Equity",-3.239727,-12.9956993446728,-2.30394498224267,19417016320,16893638656,24.929224,21.689497,7.322592,1.615484,3934999936,3934999936,2.69,2.69,-10.6917543624301,13.9769395802067
"Energy","MARATHON PETROLE","MPC US Equity",-0.461588,-5.63887169791867,5.05288266451146,25849145344,18761951232,8.185822,7.724234,20.968252,69.913945,76534001664,76861999104,9.97,7.5,-10.6917543624301,13.9769395802067
"Energy","NATL OILWELL VAR","NOV US Equity",0.223071000000001,1.8469250661142,12.5386794285443,30421280768,30352975872,12.077967,12.301038,4.257504,5.071309,20041000448,18615000320,5.86,5.65,-10.6917543624301,13.9769395802067
"Energy","SPECTRA ENERG","SE US Equity",-0.296773999999999,-1.62831747313027,9.06343688929986,18868740096,18143270912,18.225807,17.929033,3.177505,-6.045361,5.156e+09,5.156e+09,1.55,1.55,-10.6917543624301,13.9769395802067
"Energy","HALLIBURTON CO","HAL US Equity",-4.283839,-31.2841197037916,-20.5923653413615,38121697280,29426460672,13.693334,9.409495,18.420303,-7.343066,28502999552,28276999680,2.85,3.11,-10.6917543624301,13.9769395802067
"Energy","EQT CORP","EQT US Equity",-3.149076,-7.45625039970718,3.23550396272295,8909473792,8946877440,42.234043,39.084967,0.966429,10.945424,1641608000,1650364000,1.22,1.51,-10.6917543624301,13.9769395802067
"Energy","SOUTHWESTRN ENGY","SWN US Equity",0.820143000000002,3.34408541164284,14.035839774073,11943543808,12342945792,24.525181,25.345324,2.03532,10.30056,2686195008,2686195008,-1.04,-1.04,-10.6917543624301,13.9769395802067
"Energy","WILLIAMS COS INC","WMB US Equity",-2.000001,-7.28196788675614,3.40978647567399,23882145792,20607696896,27.465117,25.465116,8.216245,25.345548,7720000128,7720000128,0.43,0.43,-10.6917543624301,13.9769395802067
"Financial","BERKSHIRE HATH-B","BRK/B US Equity",-2.484042,-12.7321215128211,-5.04608477246553,242996019200,213074903040,19.51004,17.025998,9.25307,11.992128,155697999872,155697999872,8067,8067,-7.68603674035557,11.3873076206275
"Financial","AON PLC","AON US Equity",0.0698569999999989,0.404481120672733,8.0905178610283,17886799872,17682853888,17.270769,17.340626,1.210505,20.028663,11513999872,11392999680,3.03,2.92,-7.68603674035557,11.3873076206275
"Financial","INTERCONTINENTAL","ICE US Equity",-1.22339,-6.60845945903317,1.0775772813224,10244616192,9567605760,18.512484,17.289094,13.787261,9.141438,1366808992,1366808992,7.56,7.56,-7.68603674035557,11.3873076206275
"Financial","NYSE EURONEXT","NYX US Equity",-5.737373,-32.6530571592822,-24.9670204189266,8453970944,5763780096,17.570707,11.833334,10.304375,-7.128362,3.894e+09,3.894e+09,1.71,1.71,-7.68603674035557,11.3873076206275
"Financial","FIDELITY NATIONA","FIS US Equity",-1.672044,-8.25810318633391,-0.572066445978343,11041844224,10129997824,20.247313,18.575269,8.187298,32.384893,5835399936,5835399936,1.5,1.5,-7.68603674035557,11.3873076206275
"Financial","LOEWS CORP","L US Equity",-0.986302,-6.53357923689301,1.15245750346256,17349965824,16216392704,15.095891,14.109589,8.171783,9.949401,14326000128,14326000128,2.19,2.19,-7.68603674035557,11.3873076206275
"Financial","KIMCO REALTY","KIM US Equity",-4.333331,-8.02849938483752,-0.342462644481953,8580464640,7891582976,53.974358,49.641027,8.954449,22.760496,940190000,940190000,0.36,0.36,-7.68603674035557,11.3873076206275
"Financial","KEYCORP","KEY US Equity",-1.340909,-12.4604000013381,-4.77436326098253,8767032320,7739927552,10.761364,9.420455,12.470311,9.573341,4672000128,4630000128,0.88,0.87,-7.68603674035557,11.3873076206275
"Financial","SCHWAB (CHARLES)","SCHW US Equity",-4.566288,-17.9925377051103,-10.3065009647547,21357895680,16984308736,25.378788,20.8125,16.643457,20.497902,5049000064,4957000064,0.69,0.67,-7.68603674035557,11.3873076206275
"Financial","GOLDMAN SACHS GP","GS US Equity",0.656193999999999,6.59258298497244,14.278619725328,72643461120,58379534336,9.953519,10.609713,17.513325,32.046372,4.1664e+10,38552999936,14.7,10.74,-7.68603674035557,11.3873076206275
"Financial","NASDAQ OMX GROUP","NDAQ US Equity",-1.901782,-16.600752147412,-8.91471540705643,4723809792,3923863296,11.455999,9.554217,14.605841,-1.812827,3.119e+09,3.206e+09,2.09,2.03,-7.68603674035557,11.3873076206275
"Financial","BB&T CORP","BBT US Equity",-0.631684,-5.60233897590162,2.08369776445395,21775536128,19436023808,11.275362,10.643678,7.615884,13.154523,10737000192,10682000384,2.74,2.58,-7.68603674035557,11.3873076206275
"Financial","WEYERHAEUSER CO","WY US Equity",6.67775,13.6235768434509,21.3096135838065,16457159680,14778411008,49.016129,55.693879,9.237957,50.147824,7058999936,6.674e+09,0.72,0.58,-7.68603674035557,11.3873076206275
"Financial","REGIONS FINANCIA","RF US Equity",3.3704,32.9341092092482,40.6201459496038,11134464000,9226909696,10.233767,13.604167,10.518934,52.561308,6002999808,6056999808,0.71,0.04,-7.68603674035557,11.3873076206275
"Financial","LEGG MASON INC","LM US Equity",-0.540715000000001,-3.53210606449772,4.15393067585785,3528592384,3267800320,15.308572,14.767857,4.160193,4.359343,2601644928,2555653952,-2.38,1.27,-7.68603674035557,11.3873076206275
"Financial","FIRST HORIZON NA","FHN US Equity",0,0,7.68603674035557,2523675392,2263747328,NA,NA,4.540866,14.873335,1470281984,1518551008,-0.11,-0.14,-7.68603674035557,11.3873076206275
"Financial","HARTFORD FINL SV","HIG US Equity",-1.481604,-17.5723782316111,-9.88634149125553,10999322624,9066479616,8.431437,6.949833,12.344022,29.983066,24315000320,24315000320,1.1,1.1,-7.68603674035557,11.3873076206275
"Financial","PRUDENTL FINL","PRU US Equity",-0.539063000000001,-5.86336369816452,1.82267304219105,27419439104,25811740672,9.19375,8.654687,10.331892,10.514766,50597999616,50597999616,2.47,2.55,-7.68603674035557,11.3873076206275
"Financial","AMERICAN INTERNA","AIG US Equity",-1.511014,-17.6531215944161,-9.96708485406053,57369194496,47241740288,8.559472,7.048458,10.08499,37.93103,70623000576,70623000576,14.6,14.6,-7.68603674035557,11.3873076206275
"Financial","BANK NY MELLON","BK US Equity",-1.177018,-9.89814069171893,-2.21210395136336,31821451264,28046567424,11.891304,10.714286,6.932436,23.393299,15089000192,15039000064,2.05,1.94,-7.68603674035557,11.3873076206275
"Financial","BOSTON PROPERTIE","BXP US Equity",-7.459749,-12.4920632538988,-4.80602651354323,15855687680,16002830336,59.715908,52.256159,-0.671013,8.170762,1876868000,1844250016,2.04,2.3,-7.68603674035557,11.3873076206275
"Financial","CHUBB CORP","CB US Equity",-4.749608,-29.8533707677312,-22.1673340273756,21712562176,19524646912,15.909788,11.16018,10.050451,9.549127,13501999872,13491000064,5.71,6.94,-7.68603674035557,11.3873076206275
"Financial","METLIFE INC","MET US Equity",-1.052532,-14.6858529932905,-6.99981625293493,41677881344,35557126144,7.166979,6.114447,15.968434,6.895445,67562999808,67562999808,2.11,2.11,-7.68603674035557,11.3873076206275
"Financial","MASTERCARD INC-A","MA US Equity",-1.645732,-6.99589185854623,0.690144881809338,64455401472,57744064512,23.524263,21.878531,5.644347,24.947588,7391000064,7.224e+09,22.01,17.28,-7.68603674035557,11.3873076206275
"Financial","COMERICA INC","CMA US Equity",-1.962271,-15.7272710004409,-8.04123426008533,6601798144,5483813376,12.476869,10.514598,15.557024,13.123485,2.682e+09,2.685e+09,2.68,2.48,-7.68603674035557,11.3873076206275
"Financial","VISA INC-CLASS A","V US Equity",-2.584814,-10.0908164659152,-2.40477972555963,107462975488,95465619456,25.615509,23.030695,4.604826,41.183671,10420999936,10420999936,3.16,3.16,-7.68603674035557,11.3873076206275
"Financial","SUNTRUST BANKS","STI US Equity",0.537763,6.67121783037268,14.3572545707282,15683706880,14316679168,8.060942,8.598705,2.645503,51.075436,1.124e+10,11094999808,3.62,3.09,-7.68603674035557,11.3873076206275
"Financial","CITIGROUP INC","C US Equity",-1.472636,-13.5898766660711,-5.90383992571553,130303279104,105717366784,10.836272,9.363636,8.771999,37.193688,90852999168,90936999936,2.51,2.43,-7.68603674035557,11.3873076206275
"Financial","PUBLIC STORAGE","PSA US Equity",-0.959463000000007,-2.289136838306,5.39689990204957,27994001408,25792909312,41.913746,40.954283,7.270967,9.203104,1823448032,1798063040,3.68,3.18,-7.68603674035557,11.3873076206275
"Financial","M&T BANK CORP","MTB US Equity",1.776434,12.9574386484609,20.6434753888165,13326076928,12924760064,13.709762,15.486196,5.534678,35.640001,4630466176,4546881152,7.57,6.43,-7.68603674035557,11.3873076206275
"Financial","CME GROUP INC","CME US Equity",-1.166338,-5.87515113677675,1.81088560357882,19619899392,18467194880,19.852051,18.685713,16.518656,18.093231,2990200000,2990200000,4.462,4.462,-7.68603674035557,11.3873076206275
"Financial","ZIONS BANCORP","ZION US Equity",-5.415386,-21.9512095267701,-14.2651727864145,4407886848,3758464256,24.670103,19.254717,11.822433,25.564122,2458592000,2556038976,0.97,1.02,-7.68603674035557,11.3873076206275
"Financial","AMERICAN EXPRESS","AXP US Equity",-0.841196,-6.17803776450034,1.50799897585523,66200547328,62186283008,13.615909,12.774713,4.582375,19.466793,33807999488,3.344e+10,3.9,4.35,-7.68603674035557,11.3873076206275
"Financial","HEALTH CARE REIT","HCN US Equity",-3.843368,-5.1088974940911,2.57713924626447,16214566912,15386179584,75.228912,71.385544,3.124486,14.279828,1769971008,1769971008,0.78,0.78,-7.68603674035557,11.3873076206275
"Financial","AMERICAN TOWER C","AMT US Equity",0,0,7.68603674035557,30303797248,29746348032,NA,NA,-0.802375,26.60739,NA,NA,NA,NA,-7.68603674035557,11.3873076206275
"Financial","DUN & BRADSTREET","DNB US Equity",-0.0794610000000002,-0.640799012927109,7.04523772742846,3685999104,3662379520,12.4003,12.320839,5.162107,11.469964,1698600000,1698600000,6.25,6.25,-7.68603674035557,11.3873076206275
"Financial","CINCINNATI FIN","CINF US Equity",-2.069767,-10.2298834497291,-2.54384670937353,7076849152,6352895488,20.232557,18.16279,11.082738,32.438769,3.996e+09,3.996e+09,2.25,2.25,-7.68603674035557,11.3873076206275
"Financial","E*TRADE FINANCIA","ETFC US Equity",-5.510613,-14.7970149228883,-7.11097818253273,3090034944,2359972608,37.241383,31.73077,20.670395,3.643216,2185619936,2210102976,-0.39,0.24,-7.68603674035557,11.3873076206275
"Financial","WESTERN UNION","WU US Equity",-1.063953,-12.7260026804729,-5.03996594011733,8578805760,7487066624,8.360465,7.296512,5.657608,-30.08356,5671400064,5671400064,2.02,2.02,-7.68603674035557,11.3873076206275
"Financial","FIFTH THIRD BANC","FITB US Equity",-0.878767,-8.95287197482832,-1.26683523447275,14546686976,12672238592,9.815476,8.936709,8.486842,13.055436,7103999872,6814999936,1.7,1.59,-7.68603674035557,11.3873076206275
"Financial","NORTHERN TRUST","NTRS US Equity",-1.698827,-9.3672110586914,-1.68117431833583,12435525632,11306703872,18.135889,16.437062,3.767941,20.908396,4123600000,4124600000,2.81,2.65,-7.68603674035557,11.3873076206275
"Financial","FISERV INC","FISV US Equity",-1.589451,-8.51875392219113,-0.832717181835563,10858002432,9933036544,18.658257,17.068806,2.935594,26.693899,4486999936,4486999936,4.17,4.17,-7.68603674035557,11.3873076206275
"Financial","APARTMENT INVEST","AIV US Equity",0,0,7.68603674035557,3986474240,3801632512,NA,NA,1.219512,16.500767,1085043008,1085043008,-0.11,-0.11,-7.68603674035557,11.3873076206275
"Financial","JPMORGAN CHASE","JPM US Equity",-0.372294,-4.60601996592752,3.08001677442805,182021390336,153807814656,8.08277,7.710476,9.557396,25.370846,108184000512,106413000704,5.23,4.73,-7.68603674035557,11.3873076206275
"Financial","PROLOGIS INC","PLD US Equity",-11.303566,-15.6373445469093,-7.95130780655373,18657636352,15740077056,72.285713,60.982147,10.934496,22.449148,2017048992,2017048992,0.22,0.22,-7.68603674035557,11.3873076206275
"Financial","TOTAL SYS SERVS","TSS US Equity",-0.570373,-3.17010432326768,4.51593241708789,4336504320,4166481920,17.992247,17.421874,8.356671,15.468371,1870972000,1864105984,1.3,1.28,-7.68603674035557,11.3873076206275
"Financial","PLUM CREEK TIMBR","PCL US Equity",-0.551998999999995,-1.43182981074028,6.25420692961529,7786403840,6999522816,38.551998,37.999999,8.60942,22.385099,1.339e+09,1.3e+09,1.25,1.14,-7.68603674035557,11.3873076206275
"Financial","MARSH & MCLENNAN","MMC US Equity",-0.988906,-5.67766502576693,2.00837171458864,19532595200,18767998976,17.417477,16.428571,4.776889,12.141947,11829999872,11829999872,2.15,2.15,-7.68603674035557,11.3873076206275
"Financial","GENWORTH FINANCI","GNW US Equity",-5.703125,-39.247311827957,-31.5612750876014,4574036992,2778850304,14.53125,8.828125,23.834885,-13.740459,10084999936,10084999936,0.54,0.54,-7.68603674035557,11.3873076206275
"Financial","ACE LTD","ACE US Equity",-1.641194,-14.6881017796456,-7.00206503929003,29084190720,26464270336,11.173629,9.532435,7.25563,14.008029,1.7936e+10,1.7728e+10,7.95,7.93,-7.68603674035557,11.3873076206275
"Financial","FRANKLIN RES INC","BEN US Equity",-0.797402000000002,-5.23157741767127,2.4544593226843,29716127744,27485310976,15.242095,14.444693,11.193323,35.515005,7429468928,7300721024,9.19,8.98,-7.68603674035557,11.3873076206275
"Financial","DISCOVER FINANCI","DFS US Equity",0.655286,7.53241086437555,15.2184476047311,19322400768,20493897728,8.699552,9.354838,0.648508,70.588677,8984039168,8840039168,4.48,4.35,-7.68603674035557,11.3873076206275
"Financial","XL GROUP PLC","XL US Equity",-2.603774,-14.7488437381277,-7.06280699777213,8437990400,7193484288,17.654089,15.050315,12.011174,22.883837,7010867968,7010867968,0.22,0.22,-7.68603674035557,11.3873076206275
"Financial","ALLSTATE CORP","ALL US Equity",-1.179733,-13.7600433142896,-6.07400657393403,21602916352,18630344704,8.573614,7.393881,11.625597,43.842921,33004000256,33004000256,5.33,5.33,-7.68603674035557,11.3873076206275
"Financial","EQUITY RESIDENTI","EQR US Equity",5.10937699999999,5.97478764845605,13.6608243888116,17761239040,17558779904,85.515625,90.625002,-3.423326,3.423632,2146840992,2146840992,1.86,1.86,-7.68603674035557,11.3873076206275
"Financial","US BANCORP","USB US Equity",0.0978759999999994,0.841030274976062,8.52706701533163,62324404224,60905201664,11.637631,11.735507,4.571074,21.918751,22202000384,2.2328e+10,2.85,2.82,-7.68603674035557,11.3873076206275
"Financial","AFLAC INC","AFL US Equity",-0.391502999999999,-4.86242848310532,2.82360825725025,24880201728,23670419456,8.051594,7.660091,-0.112947,19.241849,2.4968e+10,2.4968e+10,6.06,6.06,-7.68603674035557,11.3873076206275
"Financial","T ROWE PRICE GRP","TROW US Equity",-1.824767,-8.38973333333334,-0.703696592977772,18625540096,16301170688,21.75,19.925233,12.228542,14.169865,2948200064,2948200064,3.46,3.3,-7.68603674035557,11.3873076206275
"Financial","MORGAN STANLEY","MS US Equity",2.552155,18.1288755487789,25.8149122891345,46416265216,32832942080,14.077845,16.63,23.221752,11.26653,32333000192,30923000320,-0.06,-0.46,-7.68603674035557,11.3873076206275
"Financial","HUDSON CITY BNCP","HCBK US Equity",-1.74183,-10.23425451397,-2.54821777361443,4584875520,4357599744,17.019608,15.277778,6.76507,38.115703,1684500000,1769336992,0.51,-0.32,-7.68603674035557,11.3873076206275
"Financial","BANK OF AMERICA","BAC US Equity",2.402886,18.878352667344,26.5643894076996,126213472256,99481657344,12.728261,15.131147,0.86133,66.655699,100130000896,107504001024,0.25,0.37,-7.68603674035557,11.3873076206275
"Financial","VENTAS INC","VTR US Equity",-2.186568,-4.36987476246477,3.3161619778908,19816947712,18950973440,50.037315,47.850747,3.600126,20.002557,2403493056,2403493056,1.62,1.62,-7.68603674035557,11.3873076206275
"Financial","AMERIPRISE FINAN","AMP US Equity",-1.135808,-8.16969835769936,-0.483661617343793,13820569600,12060838912,13.902692,12.766884,7.216989,21.153892,10259000064,1.0168e+10,4.73,3.98,-7.68603674035557,11.3873076206275
"Financial","PNC FINANCIAL SE","PNC US Equity",-0.696275999999999,-6.44495969285278,1.24107704750279,33369602048,29941397504,10.803419,10.107143,9.108184,0.62665,16606000384,16218000128,5.37,4.97,-7.68603674035557,11.3873076206275
"Financial","LINCOLN NATL CRP","LNC US Equity",-1.674487,-19.3559331163803,-11.6698963760247,8112969728,6542626816,8.651027,6.97654,14.398993,24.256459,11137199872,11137199872,1.72,1.72,-7.68603674035557,11.3873076206275
